cbsa_code,cbsa_title,county_name,state_name,state_fips,county_fips,central_outlying
20500,"Durham-Chapel Hill, NC",Person County,North Carolina,37,145,Outlying
20580,"Eagle Pass, TX",Maverick County,Texas,48,323,Central
20740,"Eau Claire, WI",Chippewa County,Wisconsin,55,017,Central
20740,"Eau Claire, WI",Eau Claire County,Wisconsin,55,035,Central
20940,"El Centro, CA",Imperial County,California,06,025,Central
21060,"Elizabethtown, KY",Hardin County,Kentucky,21,093,Central
21060,"Elizabethtown, KY",Larue County,Kentucky,21,123,Outlying
21140,"Elkhart-Goshen, IN",Elkhart County,Indiana,18,039,Central
21300,"Elmira, NY",Chemung County,New York,36,015,Central
21340,"El Paso, TX",El Paso County,Texas,48,141,Central
21340,"El Paso, TX",Hudspeth County,Texas,48,229,Outlying
21420,"Enid, OK",Garfield County,Oklahoma,40,047,Central
21500,"Erie, PA",Erie County,Pennsylvania,42,049,Central
21660,"Eugene-Springfield, OR",Lane County,Oregon,41,039,Central
21780,"Evansville, IN",Posey County,Indiana,18,129,Outlying
21780,"Evansville, IN",Vanderburgh County,Indiana,18,163,Central
21780,"Evansville, IN",Warrick County,Indiana,18,173,Central
21820,"Fairbanks-College, AK",Fairbanks North Star Borough,Alaska,02,090,Central
22020,"Fargo, ND-MN",Clay County,Minnesota,27,027,Central
22020,"Fargo, ND-MN",Cass County,North Dakota,38,017,Central
22140,"Farmington, NM",San Juan County,New Mexico,35,045,Central
22180,"Fayetteville, NC",Cumberland County,North Carolina,37,051,Central
22180,"Fayetteville, NC",Hoke County,North Carolina,37,093,Central
22220,"Fayetteville-Springdale-Rogers, AR",Benton County,Arkansas,05,007,Central
22220,"Fayetteville-Springdale-Rogers, AR",Madison County,Arkansas,05,087,Outlying
22220,"Fayetteville-Springdale-Rogers, AR",Washington County,Arkansas,05,143,Central
22380,"Flagstaff, AZ",Coconino County,Arizona,04,005,Central
22420,"Flint, MI",Genesee County,Michigan,26,049,Central
22500,"Florence, SC",Darlington County,South Carolina,45,031,Outlying
22500,"Florence, SC",Florence County,South Carolina,45,041,Central
22520,"Florence-Muscle Shoals, AL",Colbert County,Alabama,01,033,Central
22520,"Florence-Muscle Shoals, AL",Lauderdale County,Alabama,01,077,Central
22540,"Fond du Lac, WI",Fond du Lac County,Wisconsin,55,039,Central
22660,"Fort Collins-Loveland, CO",Larimer County,Colorado,08,069,Central
22900,"Fort Smith, AR-OK",Crawford County,Arkansas,05,033,Central
22900,"Fort Smith, AR-OK",Sebastian County,Arkansas,05,131,Central
22900,"Fort Smith, AR-OK",Sequoyah County,Oklahoma,40,135,Outlying
23060,"Fort Wayne, IN",Allen County,Indiana,18,003,Central
23060,"Fort Wayne, IN",Wells County,Indiana,18,179,Outlying
23060,"Fort Wayne, IN",Whitley County,Indiana,18,183,Outlying
23420,"Fresno, CA",Fresno County,California,06,019,Central
23420,"Fresno, CA",Madera County,California,06,039,Outlying
23460,"Gadsden, AL",Etowah County,Alabama,01,055,Central
23540,"Gainesville, FL",Alachua County,Florida,12,001,Central
23540,"Gainesville, FL",Gilchrist County,Florida,12,041,Outlying
23540,"Gainesville, FL",Levy County,Florida,12,075,Outlying
23580,"Gainesville, GA",Hall County,Georgia,13,139,Central
23900,"Gettysburg, PA",Adams County,Pennsylvania,42,001,Central
24020,"Glens Falls, NY",Warren County,New York,36,113,Central
24020,"Glens Falls, NY",Washington County,New York,36,115,Central
24140,"Goldsboro, NC",Wayne County,North Carolina,37,191,Central
24220,"Grand Forks, ND-MN",Polk County,Minnesota,27,119,Central
24220,"Grand Forks, ND-MN",Grand Forks County,North Dakota,38,035,Central
24260,"Grand Island, NE",Hall County,Nebraska,31,079,Central
24260,"Grand Island, NE",Howard County,Nebraska,31,093,Outlying
24260,"Grand Island, NE",Merrick County,Nebraska,31,121,Outlying
24300,"Grand Junction, CO",Mesa County,Colorado,08,077,Central
24340,"Grand Rapids-Wyoming-Kentwood, MI",Barry County,Michigan,26,015,Outlying
24340,"Grand Rapids-Wyoming-Kentwood, MI",Ionia County,Michigan,26,067,Outlying
24340,"Grand Rapids-Wyoming-Kentwood, MI",Kent County,Michigan,26,081,Central
24340,"Grand Rapids-Wyoming-Kentwood, MI",Montcalm County,Michigan,26,117,Outlying
24340,"Grand Rapids-Wyoming-Kentwood, MI",Ottawa County,Michigan,26,139,Outlying
24420,"Grants Pass, OR",Josephine County,Oregon,41,033,Central
24500,"Great Falls, MT",Cascade County,Montana,30,013,Central
24540,"Greeley, CO",Weld County,Colorado,08,123,Central
24580,"Green Bay, WI",Brown County,Wisconsin,55,009,Central
24580,"Green Bay, WI",Kewaunee County,Wisconsin,55,061,Outlying
24580,"Green Bay, WI",Oconto County,Wisconsin,55,083,Outlying
24660,"Greensboro-High Point, NC",Guilford County,North Carolina,37,081,Central
24660,"Greensboro-High Point, NC",Randolph County,North Carolina,37,151,Outlying
24660,"Greensboro-High Point, NC",Rockingham County,North Carolina,37,157,Outlying
24780,"Greenville, NC",Pitt County,North Carolina,37,147,Central
24860,"Greenville-Anderson-Greer, SC",Anderson County,South Carolina,45,007,Outlying
24860,"Greenville-Anderson-Greer, SC",Greenville County,South Carolina,45,045,Central
24860,"Greenville-Anderson-Greer, SC",Laurens County,South Carolina,45,059,Outlying
24860,"Greenville-Anderson-Greer, SC",Pickens County,South Carolina,45,077,Central
25020,"Guayama, PR",Arroyo Municipio,Puerto Rico,72,015,Central
25020,"Guayama, PR",Guayama Municipio,Puerto Rico,72,057,Central
25020,"Guayama, PR",Patillas Municipio,Puerto Rico,72,109,Central
25060,"Gulfport-Biloxi, MS",Hancock County,Mississippi,28,045,Central
25060,"Gulfport-Biloxi, MS",Harrison County,Mississippi,28,047,Central
25060,"Gulfport-Biloxi, MS",Jackson County,Mississippi,28,059,Outlying
25060,"Gulfport-Biloxi, MS",Stone County,Mississippi,28,131,Outlying
25180,"Hagerstown-Martinsburg, MD-WV",Washington County,Maryland,24,043,Central
25180,"Hagerstown-Martinsburg, MD-WV",Berkeley County,West Virginia,54,003,Central
25180,"Hagerstown-Martinsburg, MD-WV",Morgan County,West Virginia,54,065,Outlying
25220,"Hammond, LA",Tangipahoa Parish,Louisiana,22,105,Central
25260,"Hanford-Corcoran, CA",Kings County,California,06,031,Central
25420,"Harrisburg-Carlisle, PA",Cumberland County,Pennsylvania,42,041,Central
25420,"Harrisburg-Carlisle, PA",Dauphin County,Pennsylvania,42,043,Central
25420,"Harrisburg-Carlisle, PA",Perry County,Pennsylvania,42,099,Outlying
25500,"Harrisonburg, VA",Rockingham County,Virginia,51,165,Central
25500,"Harrisonburg, VA",Harrisonburg city,Virginia,51,660,Central
25540,"Hartford-West Hartford-East Hartford, CT",Capitol Planning Region,Connecticut,09,110,Central
25540,"Hartford-West Hartford-East Hartford, CT",Lower Connecticut River Valley Planning Region,Connecticut,09,130,Central
25620,"Hattiesburg, MS",Forrest County,Mississippi,28,035,Central
25620,"Hattiesburg, MS",Lamar County,Mississippi,28,073,Central
25620,"Hattiesburg, MS",Perry County,Mississippi,28,111,Outlying
25740,"Helena, MT",Broadwater County,Montana,30,007,Outlying
25740,"Helena, MT",Jefferson County,Montana,30,043,Outlying
25740,"Helena, MT",Lewis and Clark County,Montana,30,049,Central
25860,"Hickory-Lenoir-Morganton, NC",Alexander County,North Carolina,37,003,Outlying
25860,"Hickory-Lenoir-Morganton, NC",Burke County,North Carolina,37,023,Central
25860,"Hickory-Lenoir-Morganton, NC",Caldwell County,North Carolina,37,027,Central
25860,"Hickory-Lenoir-Morganton, NC",Catawba County,North Carolina,37,035,Central
25940,"Hilton Head Island-Bluffton-Port Royal, SC",Beaufort County,South Carolina,45,013,Central
25940,"Hilton Head Island-Bluffton-Port Royal, SC",Jasper County,South Carolina,45,053,Outlying
25980,"Hinesville, GA",Liberty County,Georgia,13,179,Central
25980,"Hinesville, GA",Long County,Georgia,13,183,Outlying
26140,"Homosassa Springs, FL",Citrus County,Florida,12,017,Central
26300,"Hot Springs, AR",Garland County,Arkansas,05,051,Central
26380,"Houma-Bayou Cane-Thibodaux, LA",Lafourche Parish,Louisiana,22,057,Central
26380,"Houma-Bayou Cane-Thibodaux, LA",Terrebonne Parish,Louisiana,22,109,Central
26420,"Houston-Pasadena-The Woodlands, TX",Austin County,Texas,48,015,Outlying
26420,"Houston-Pasadena-The Woodlands, TX",Brazoria County,Texas,48,039,Central
26420,"Houston-Pasadena-The Woodlands, TX",Chambers County,Texas,48,071,Outlying
26420,"Houston-Pasadena-The Woodlands, TX",Fort Bend County,Texas,48,157,Central
26420,"Houston-Pasadena-The Woodlands, TX",Galveston County,Texas,48,167,Outlying
26420,"Houston-Pasadena-The Woodlands, TX",Harris County,Texas,48,201,Central
26420,"Houston-Pasadena-The Woodlands, TX",Liberty County,Texas,48,291,Outlying
26420,"Houston-Pasadena-The Woodlands, TX",Montgomery County,Texas,48,339,Outlying
26420,"Houston-Pasadena-The Woodlands, TX",San Jacinto County,Texas,48,407,Outlying
26420,"Houston-Pasadena-The Woodlands, TX",Waller County,Texas,48,473,Central
26580,"Huntington-Ashland, WV-KY-OH",Boyd County,Kentucky,21,019,Central
26580,"Huntington-Ashland, WV-KY-OH",Carter County,Kentucky,21,043,Outlying
26580,"Huntington-Ashland, WV-KY-OH",Greenup County,Kentucky,21,089,Central
26580,"Huntington-Ashland, WV-KY-OH",Lawrence County,Kentucky,21,127,Outlying
26580,"Huntington-Ashland, WV-KY-OH",Lawrence County,Ohio,39,087,Central
26580,"Huntington-Ashland, WV-KY-OH",Cabell County,West Virginia,54,011,Central
26580,"Huntington-Ashland, WV-KY-OH",Putnam County,West Virginia,54,079,Central
26580,"Huntington-Ashland, WV-KY-OH",Wayne County,West Virginia,54,099,Central
26620,"Huntsville, AL",Limestone County,Alabama,01,083,Central
26620,"Huntsville, AL",Madison County,Alabama,01,089,Central
26820,"Idaho Falls, ID",Bonneville County,Idaho,16,019,Central
26820,"Idaho Falls, ID",Butte County,Idaho,16,023,Outlying
26820,"Idaho Falls, ID",Jefferson County,Idaho,16,051,Outlying
26900,"Indianapolis-Carmel-Greenwood, IN",Boone County,Indiana,18,011,Central
26900,"Indianapolis-Carmel-Greenwood, IN",Brown County,Indiana,18,013,Outlying
26900,"Indianapolis-Carmel-Greenwood, IN",Hamilton County,Indiana,18,057,Central
26900,"Indianapolis-Carmel-Greenwood, IN",Hancock County,Indiana,18,059,Central
